"uniq_id","year","q1","q2y","ed","wc1","wc3","wc2","r4a","r5","r6","r12","r15","q5b","prov","municipio","municipio_label","colrecon6","colrecon7","colrecon8","colrecon18","centro","ur","l1","colpaz4a","colpaz6a","colpropaz5","colwc5","colwc6","colwc7","colwc8","colwc9","colpropaz6","coljp5","colconce1","colrecon3","colconce7","coldis35f","colrecon12","colpropaz11a","colpact1","colpropaz13k","coljepaa1","colconce6","prov_label","rebel_controlled"
16080498,2016,"Men",19,11,2,2,2,1,1,1,1,1,1,"873",873001,"IBAGUE",7,NA,9,NA,NA,1,6,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,6,4,NA,NA,NA,"Tolima",1
16080866,2016,"Men",55,5,2,2,2,1,0,1,1,1,1,"817",817001,"MANIZALES",NA,8,NA,8,NA,1,4,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Caldas",0
16080639,2016,"Men",25,5,2,2,2,1,0,0,1,0,3,"817",817272,"FILADELFIA",NA,1,NA,7,NA,1,4,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Caldas",1
16081332,2016,"Men",34,4,2,2,2,1,0,0,1,0,1,"819",819001,"POPAYAN",NA,2,NA,5,1,1,4,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Cauca",1
16081200,2016,"Women",48,11,2,2,2,1,1,1,1,1,1,"819",819585,"PURACE",NA,5,NA,10,0,1,5,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Cauca",1
16080465,2016,"Men",58,10,1,2,2,1,0,1,1,0,1,"805",805001,"MEDELLIN",NA,3,NA,3,1,1,5,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Antioquia",1
16080784,2016,"Women",37,11,2,2,2,1,0,1,1,1,3,"805",805001,"MEDELLIN",NA,4,NA,3,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Antioquia",1
16080738,2016,"Men",56,3,1,2,1,1,0,1,1,1,1,"841",841001,"NEIVA",NA,10,NA,9,0,1,8,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Huila",0
16080849,2016,"Women",36,11,1,2,1,1,0,0,1,0,1,"815",815176,"CHIQUINQUIRA",NA,2,NA,4,1,1,4,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Boyacá",0
16081315,2016,"Women",33,17,2,2,2,1,1,1,1,1,2,"811",811001,"BOGOTA",2,NA,3,NA,0,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,"Bogotá, D.C.",0
16080940,2016,"Women",27,12,2,2,2,1,0,0,1,0,1,"819",819001,"POPAYAN",NA,9,NA,7,NA,1,5,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Cauca",1
16081544,2016,"Men",70,5,2,2,1,1,0,1,1,0,1,"811",811001,"BOGOTA",5,NA,8,NA,NA,1,5,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,6,1,NA,NA,NA,"Bogotá, D.C.",0
16081316,2016,"Women",48,5,2,2,2,1,0,1,1,0,1,"817",817174,"CHINCHINA",NA,4,NA,3,NA,1,4,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Caldas",1
16081191,2016,"Men",40,11,1,2,1,0,0,0,1,0,1,"817",817174,"CHINCHINA",10,NA,10,NA,NA,1,1,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,NA,1,7,NA,NA,NA,"Caldas",1
16080787,2016,"Women",38,10,2,2,2,1,0,0,0,0,1,"852",852835,"TUMACO",NA,4,NA,3,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Nariño",0
16080334,2016,"Women",20,12,2,2,2,1,0,0,1,1,1,"815",815176,"CHIQUINQUIRA",4,NA,5,NA,NA,1,6,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,"Boyacá",0
16081178,2016,"Men",40,11,2,2,2,1,0,1,1,1,4,"805",805001,"MEDELLIN",NA,1,NA,1,NA,1,6,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Antioquia",1
16080131,2016,"Women",29,11,2,2,1,1,0,0,0,0,2,"852",852835,"TUMACO",NA,7,NA,8,NA,1,4,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Nariño",0
16081470,2016,"Women",34,17,2,2,2,1,NA,NA,1,NA,1,"868",868001,"BUCARAMANGA",NA,8,NA,5,1,1,8,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Santander",0
16080432,2016,"Men",50,11,2,2,2,1,1,1,1,1,1,"811",811001,"BOGOTA",NA,8,NA,5,0,1,6,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Bogotá, D.C.",0
16080003,2016,"Women",27,11,1,2,2,1,0,1,1,1,1,"818",818001,"FLORENCIA",6,NA,7,NA,NA,1,4,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,2,1,NA,NA,NA,"Caquetá",1
16081264,2016,"Men",19,8,2,2,2,1,1,1,1,1,2,"805",805001,"MEDELLIN",NA,9,NA,7,NA,1,2,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Antioquia",1
16081179,2016,"Men",76,11,2,2,2,1,0,1,0,0,1,"825",825307,"GIRARDOT",2,NA,1,NA,0,1,3,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,"Cundinamarca",1
16080353,2016,"Women",53,4,1,2,2,1,0,1,1,0,1,"841",841001,"NEIVA",NA,2,NA,1,NA,1,5,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Huila",0
16081225,2016,"Men",48,11,2,2,2,1,0,1,1,1,2,"808",808001,"BARRANQUILLA",10,NA,10,NA,NA,1,5,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,7,1,NA,NA,NA,"Atlántico",0
16081048,2016,"Women",34,16,2,2,2,1,1,1,1,1,1,"808",808001,"BARRANQUILLA",5,NA,6,NA,NA,1,6,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,6,2,NA,NA,NA,"Atlántico",0
16081114,2016,"Men",58,6,2,2,2,1,0,0,1,0,1,"825",825307,"GIRARDOT",NA,3,NA,5,0,1,10,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Cundinamarca",1
16080591,2016,"Women",48,11,2,2,2,1,1,1,1,1,1,"811",811001,"BOGOTA",NA,5,NA,2,0,1,3,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Bogotá, D.C.",0
16080188,2016,"Women",31,18,1,2,1,1,0,1,1,1,1,"819",819001,"POPAYAN",10,NA,10,NA,0,1,6,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,NA,4,1,NA,NA,NA,"Cauca",1
16080349,2016,"Women",29,10,2,2,1,1,0,0,1,0,1,"805",805686,"SANTA ROSA DE OSOS",4,NA,9,NA,0,1,6,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,NA,4,1,NA,NA,NA,"Antioquia",1
16080718,2016,"Women",30,6,1,1,1,1,0,0,1,0,1,"876",876001,"CALI",7,NA,9,NA,NA,1,8,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,6,1,NA,NA,NA,"Valle del Cauca",1
16080967,2016,"Women",27,12,2,2,2,1,0,1,1,0,1,"847",847001,"SANTA MARTA",NA,8,NA,10,0,1,4,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Magdalena",0
16080851,2016,"Men",26,11,1,2,2,1,0,1,1,0,1,"850",850001,"VILLAVICENCIO",NA,10,NA,10,NA,1,1,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"Meta",0
16080923,2016,"Men",38,11,2,2,1,1,0,1,1,1,2,"805",805001,"MEDELLIN",NA,5,NA,9,1,1,5,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Antioquia",1
16081291,2016,"Men",27,8,2,2,2,1,0,1,1,0,2,"868",868001,"BUCARAMANGA",NA,4,NA,5,NA,1,7,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Santander",0
16080953,2016,"Men",47,11,1,2,1,1,0,1,1,0,1,"817",817272,"FILADELFIA",NA,3,NA,3,NA,1,5,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Caldas",1
16080882,2016,"Women",34,5,2,2,2,1,0,1,1,1,2,"805",805001,"MEDELLIN",7,NA,9,NA,NA,1,1,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,1,1,NA,NA,NA,"Antioquia",1
16080695,2016,"Women",38,18,1,2,1,1,1,1,1,1,1,"870",870001,"SINCELEJO",6,NA,7,NA,0,1,9,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,4,4,NA,NA,NA,"Sucre",0
16080855,2016,"Men",21,11,2,2,2,1,0,1,1,1,3,"818",818001,"FLORENCIA",1,NA,6,NA,NA,1,10,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,"Caquetá",1
16080897,2016,"Men",30,12,2,2,2,1,0,1,1,1,3,"876",876001,"CALI",NA,8,NA,8,0,1,6,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Valle del Cauca",1
16080225,2016,"Women",24,17,2,2,1,1,0,0,1,1,1,"818",818001,"FLORENCIA",NA,3,NA,5,0,1,5,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Caquetá",1
16080459,2016,"Women",53,8,2,2,2,1,0,0,1,1,1,"811",811001,"BOGOTA",NA,2,NA,4,0,1,9,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"Bogotá, D.C.",0
16081327,2016,"Men",35,9,2,2,2,1,0,0,1,0,1,"823",823189,"CIENAGA DE ORO",NA,4,NA,7,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Córdoba",0
16081520,2016,"Men",44,11,2,2,2,1,1,1,1,1,1,"815",815469,"MONIQUIRA",NA,1,NA,7,NA,1,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Boyacá",0
16080578,2016,"Women",33,13,2,2,2,1,0,1,1,0,2,"813",813430,"MAGANGUE",1,NA,4,NA,0,1,1,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,5,1,NA,NA,NA,"Bolívar",0
16081517,2016,"Women",42,6,1,1,2,1,0,0,1,1,4,"811",811001,"BOGOTA",NA,8,NA,7,NA,1,10,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Bogotá, D.C.",0
16080797,2016,"Men",23,8,2,2,2,1,0,0,1,0,2,"805",805001,"MEDELLIN",NA,10,NA,10,NA,1,6,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Antioquia",1
16080533,2016,"Men",39,11,1,1,1,1,0,1,1,0,1,"823",823001,"MONTERIA",NA,6,NA,8,1,1,3,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Córdoba",0
16081194,2016,"Men",43,6,2,2,2,1,0,0,1,0,1,"808",808001,"BARRANQUILLA",NA,5,NA,5,0,1,7,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Atlántico",0
16080101,2016,"Women",56,2,1,2,2,1,0,1,1,0,1,"805",805001,"MEDELLIN",NA,1,NA,1,NA,1,10,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Antioquia",1
16081029,2016,"Women",22,13,2,2,2,1,1,1,1,1,2,"847",847001,"SANTA MARTA",9,NA,10,NA,0,1,5,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,6,4,NA,NA,NA,"Magdalena",0
16080730,2016,"Men",20,11,2,2,1,1,0,1,0,0,2,"852",852835,"TUMACO",8,NA,9,NA,NA,1,7,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,NA,6,5,NA,NA,NA,"Nariño",0
16081543,2016,"Women",43,1,2,2,2,1,0,1,1,0,1,"841",841001,"NEIVA",2,NA,7,NA,0,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,7,4,NA,NA,NA,"Huila",0
16081444,2016,"Women",69,5,2,2,2,1,0,0,1,0,1,"866",866170,"DOSQUEBRADAS",1,NA,2,NA,0,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,"Risaralda",0
16081399,2016,"Men",29,14,2,2,2,1,1,1,1,1,3,"805",805001,"MEDELLIN",1,NA,10,NA,NA,1,3,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"Antioquia",1
16080086,2016,"Men",22,11,2,2,2,1,1,1,1,1,3,"808",808001,"BARRANQUILLA",NA,2,NA,5,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Atlántico",0
16080648,2016,"Men",50,2,2,2,1,1,0,1,1,0,1,"868",868081,"BARRANCABERMEJA",NA,5,NA,3,0,1,6,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Santander",0
16081040,2016,"Men",67,5,2,2,2,1,0,1,1,1,1,"876",876275,"FLORIDA",NA,9,NA,2,0,1,1,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Valle del Cauca",1
16080513,2016,"Men",62,16,2,2,NA,1,1,1,1,1,2,"811",811001,"BOGOTA",8,NA,9,NA,0,1,7,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,6,5,NA,NA,NA,"Bogotá, D.C.",0
16081400,2016,"Men",69,5,1,2,2,1,0,1,1,0,1,"817",817001,"MANIZALES",NA,6,NA,3,1,1,4,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Caldas",0
16081109,2016,"Women",50,10,2,2,1,1,0,1,1,1,1,"811",811001,"BOGOTA",NA,9,NA,5,0,1,3,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Bogotá, D.C.",0
16080250,2016,"Women",47,5,2,2,1,1,0,1,1,0,2,"868",868001,"BUCARAMANGA",NA,5,NA,6,1,1,5,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Santander",0
16080299,2016,"Men",66,3,2,2,2,1,0,1,1,0,1,"847",847001,"SANTA MARTA",NA,5,NA,5,0,1,10,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Magdalena",0
16080194,2016,"Women",41,9,2,2,1,1,0,1,1,0,3,"823",823189,"CIENAGA DE ORO",NA,1,NA,NA,NA,1,10,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Córdoba",0
16081140,2016,"Men",83,0,2,2,2,1,0,1,1,0,1,"823",823189,"CIENAGA DE ORO",6,NA,7,NA,NA,1,10,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,0,NA,7,1,NA,NA,NA,"Córdoba",0
16080241,2016,"Women",26,17,2,2,2,1,0,1,1,1,1,"811",811001,"BOGOTA",NA,9,NA,8,0,1,6,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Bogotá, D.C.",0
16081416,2016,"Women",44,11,2,2,2,1,0,1,1,0,1,"815",815176,"CHIQUINQUIRA",NA,5,NA,7,0,1,6,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Boyacá",0
16080143,2016,"Men",32,NA,2,1,2,1,0,1,1,0,4,"808",808001,"BARRANQUILLA",NA,8,NA,9,NA,1,5,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Atlántico",0
16080238,2016,"Women",29,11,2,2,2,1,1,1,1,1,1,"811",811001,"BOGOTA",4,NA,1,NA,NA,1,7,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,6,2,NA,NA,NA,"Bogotá, D.C.",0
16081525,2016,"Men",32,12,2,2,2,1,0,1,1,0,4,"823",823466,"MONTELIBANO",8,NA,8,NA,0,1,8,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,3,6,NA,NA,NA,"Córdoba",1
16080210,2016,"Men",35,11,2,2,2,1,0,1,1,1,1,"817",817272,"FILADELFIA",1,NA,10,NA,0,1,8,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"Caldas",1
16080150,2016,"Men",32,11,2,2,2,1,0,1,1,1,1,"811",811001,"BOGOTA",NA,7,NA,4,NA,1,1,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Bogotá, D.C.",0
16080341,2016,"Women",36,13,2,2,2,1,0,1,1,1,1,"805",805001,"MEDELLIN",NA,10,NA,10,NA,1,1,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"Antioquia",1
16081506,2016,"Men",21,13,1,2,2,1,0,0,1,1,1,"876",876001,"CALI",3,NA,4,NA,0,1,6,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,3,1,NA,NA,NA,"Valle del Cauca",1
16081300,2016,"Women",42,8,2,2,2,1,0,1,0,1,2,"850",850001,"VILLAVICENCIO",NA,NA,NA,6,1,1,5,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Meta",0
16080955,2016,"Men",48,11,2,2,2,1,0,1,1,0,1,"808",808436,"MANATI",NA,10,NA,10,0,1,5,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,"Atlántico",0
16080259,2016,"Men",31,11,1,2,1,1,0,0,1,0,3,"818",818001,"FLORENCIA",2,NA,3,NA,NA,1,3,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,"Caquetá",1
16081256,2016,"Men",27,13,1,2,1,1,0,1,1,1,1,"823",823001,"MONTERIA",NA,3,NA,5,NA,1,5,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"Córdoba",0
16080895,2016,"Men",66,10,2,2,2,1,0,1,1,0,4,"818",818001,"FLORENCIA",NA,8,NA,8,NA,1,NA,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,"Caquetá",1
16080892,2016,"Men",21,11,2,2,2,1,1,1,1,1,2,"811",811001,"BOGOTA",5,NA,10,NA,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"Bogotá, D.C.",0
16080607,2016,"Men",44,9,2,2,2,1,0,1,1,0,1,"817",817174,"CHINCHINA",NA,8,NA,8,0,1,10,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Caldas",1
16081321,2016,"Women",32,18,2,2,2,1,0,1,1,1,1,"852",852356,"IPIALES",4,NA,9,NA,NA,1,4,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,2,5,NA,NA,NA,"Nariño",0
16080041,2016,"Women",47,5,2,2,2,1,0,0,1,1,1,"811",811001,"BOGOTA",NA,6,NA,7,1,1,5,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Bogotá, D.C.",0
16080767,2016,"Women",69,NA,2,2,2,1,0,1,1,0,1,"817",817174,"CHINCHINA",NA,2,NA,2,NA,1,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Caldas",1
16081150,2016,"Men",30,NA,2,2,2,1,1,1,1,1,2,"850",850001,"VILLAVICENCIO",6,NA,8,NA,NA,1,5,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,4,4,NA,NA,NA,"Meta",0
16081373,2016,"Men",36,13,2,2,2,1,0,1,1,0,1,"805",805154,"CAUCACIA",NA,2,NA,2,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Antioquia",0
16080042,2016,"Women",61,5,2,2,2,1,0,1,1,1,1,"805",805001,"MEDELLIN",10,NA,10,NA,NA,1,5,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,1,1,NA,NA,NA,"Antioquia",1
16080260,2016,"Men",40,11,2,1,1,1,1,1,1,0,1,"876",876001,"CALI",NA,4,NA,5,0,1,8,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Valle del Cauca",1
16081226,2016,"Men",44,9,2,2,2,1,0,1,1,0,2,"805",805001,"MEDELLIN",NA,9,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Antioquia",1
16080949,2016,"Women",56,3,1,2,1,1,0,1,1,0,1,"805",805686,"SANTA ROSA DE OSOS",3,NA,10,NA,0,1,10,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,NA,3,3,NA,NA,NA,"Antioquia",1
16080835,2016,"Men",23,12,1,2,1,1,0,1,1,1,2,"813",813001,"CARTAGENA",10,NA,10,NA,NA,1,5,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,NA,6,3,NA,NA,NA,"Bolívar",0
16080469,2016,"Women",44,11,2,2,2,1,0,1,1,1,1,"870",870670,"SAMPUES",NA,2,NA,3,NA,1,4,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Sucre",0
16080083,2016,"Women",44,11,2,2,2,0,0,1,1,0,1,"811",811001,"BOGOTA",NA,6,NA,7,NA,1,1,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Bogotá, D.C.",0
16081079,2016,"Women",44,9,2,2,1,1,0,0,1,1,1,"817",817001,"MANIZALES",NA,4,NA,5,NA,1,4,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Caldas",0
16080046,2016,"Men",20,11,1,2,1,1,1,1,1,1,1,"876",876001,"CALI",NA,10,NA,10,NA,1,5,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Valle del Cauca",1
16080826,2016,"Women",34,11,2,2,2,1,0,1,1,1,2,"811",811001,"BOGOTA",10,NA,10,NA,NA,1,5,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,1,1,NA,NA,NA,"Bogotá, D.C.",0
16080666,2016,"Women",46,7,2,2,2,1,0,0,1,0,2,"866",866170,"DOSQUEBRADAS",5,NA,10,NA,NA,1,6,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,NA,"Risaralda",0
16080543,2016,"Women",19,13,2,2,2,1,0,1,1,1,2,"847",847001,"SANTA MARTA",5,NA,4,NA,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,4,5,NA,NA,NA,"Magdalena",0
16080435,2016,"Women",54,2,2,2,2,1,0,0,1,0,1,"819",819001,"POPAYAN",NA,1,NA,2,0,1,10,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Cauca",1
16081059,2016,"Women",22,11,2,2,2,1,0,1,1,1,2,"811",811001,"BOGOTA",7,NA,7,NA,NA,1,3,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"Bogotá, D.C.",0
16081353,2016,"Women",34,13,1,2,2,1,1,1,1,1,1,"805",805154,"CAUCACIA",NA,10,NA,10,1,1,10,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Antioquia",0
16080138,2016,"Men",57,0,2,2,2,1,0,0,1,0,1,"850",850001,"VILLAVICENCIO",NA,NA,NA,NA,0,1,8,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meta",0
16080306,2016,"Men",30,16,2,2,2,1,0,1,1,1,1,"805",805154,"CAUCACIA",1,NA,2,NA,NA,1,5,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,1,4,NA,NA,NA,"Antioquia",0
16081302,2016,"Men",42,2,1,2,1,1,0,0,1,0,1,"820",820228,"CURUMANI",NA,1,NA,1,0,1,10,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"Cesar",0
16080164,2016,"Women",28,13,2,2,2,0,0,0,1,1,1,"876",876275,"FLORIDA",6,NA,6,NA,0,1,1,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,NA,3,1,NA,NA,NA,"Valle del Cauca",1
16081323,2016,"Women",36,11,2,2,2,1,0,1,1,1,3,"868",868001,"BUCARAMANGA",1,NA,6,NA,1,1,6,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,5,1,NA,NA,NA,"Santander",0
